"","x","y","pval","Intersect","ADset_Size","not_ADset","pathway_Size","ratio_in","ratio_out","ratio_ratios","adj_pval_listWise"
"768","open_targets","Pathway.KEGG_Morphine addiction",1.94023503215263e-12,22,306,7707,91,0.318840579710145,0.0368496172310886,8.65248009797918,1.57644096362401e-10
"769","ADCL","Pathway.KEGG_Nicotine addiction",1,0,40,7973,40,0,0.00501693214599273,0,1
"770","ADGeneList","Pathway.KEGG_Nicotine addiction",0.00752339967291579,7,466,7547,40,0.212121212121212,0.0608188684245396,3.48775335049845,0.0198789015747775
"771","open_targets","Pathway.KEGG_Nicotine addiction",4.86860374342614e-39,32,306,7707,40,4,0.0355520954975996,112.510948905109,1.58229621661349e-36
"772","ADCL","Pathway.KEGG_Alcoholism",1,0,40,7973,184,0,0.00501693214599273,0,1
"773","ADGeneList","Pathway.KEGG_Alcoholism",0.27309339084172,13,466,7547,184,0.0760233918128655,0.0600238505366371,1.26655306404348,0.416691793537836
"774","open_targets","Pathway.KEGG_Alcoholism",2.20998862731342e-05,20,306,7707,184,0.121951219512195,0.0371091215777864,3.28628688384786,0.000513033074197757
"775","ADCL","Pathway.KEGG_Bacterial invasion of epithelial cells",0.307173604975249,1,40,7973,73,0.0138888888888889,0.00489150884234291,2.83938746438746,1
"776","ADGeneList","Pathway.KEGG_Bacterial invasion of epithelial cells",0.420542670750514,5,466,7547,73,0.0735294117647059,0.0610838743871737,1.20374505550593,0.594245078234422
"777","open_targets","Pathway.KEGG_Bacterial invasion of epithelial cells",0.532122892216905,3,306,7707,73,0.0428571428571429,0.0393149085247178,1.09009900990099,0.94430906111519
"778","ADCL","Pathway.KEGG_Vibrio cholerae infection",1,0,40,7973,50,0,0.00501693214599273,0,1
"779","ADGeneList","Pathway.KEGG_Vibrio cholerae infection",0.796567471512303,2,466,7547,50,0.0416666666666667,0.0614813833311249,0.677711925287356,0.944600802391993
"780","open_targets","Pathway.KEGG_Vibrio cholerae infection",0.858138812394714,1,306,7707,50,0.0204081632653061,0.0395744128714156,0.515690866510539,1
"781","ADCL","Pathway.KEGG_Epithelial cell signaling in Helicobacter pylori infection",0.296598974542435,1,40,7973,70,0.0144927536231884,0.00489150884234291,2.96283909327388,1
"782","ADGeneList","Pathway.KEGG_Epithelial cell signaling in Helicobacter pylori infection",0.587303227255019,4,466,7547,70,0.0606060606060606,0.0612163773684908,0.990030171848354,0.763494195431525
"783","open_targets","Pathway.KEGG_Epithelial cell signaling in Helicobacter pylori infection",0.0502673786714885,6,306,7707,70,0.09375,0.0389256520046711,2.4084375,0.22076889281397
"784","ADCL","Pathway.KEGG_Pathogenic Escherichia coli infection",1,0,40,7973,202,0,0.00501693214599273,0,1
"785","ADGeneList","Pathway.KEGG_Pathogenic Escherichia coli infection",0.0135127602551414,20,466,7547,202,0.10989010989011,0.0590963296674175,1.85950820479968,0.0325307191327478
"786","open_targets","Pathway.KEGG_Pathogenic Escherichia coli infection",0.149917985390035,11,306,7707,202,0.0575916230366492,0.0382768911379266,1.50460555506256,0.435029868319298
"787","ADCL","Pathway.KEGG_Shigellosis",0.698427956052559,1,40,7973,236,0.00425531914893617,0.00489150884234291,0.869939989088925,1
"788","ADGeneList","Pathway.KEGG_Shigellosis",0.0188862747610794,22,466,7547,236,0.102803738317757,0.0588313237047834,1.7474320114507,0.04384313783822
"789","open_targets","Pathway.KEGG_Shigellosis",0.0184460983653079,16,306,7707,236,0.0727272727272727,0.037628130271182,1.93278996865204,0.115288114783174
"790","ADCL","Pathway.KEGG_Salmonella infection",1,0,40,7973,214,0,0.00501693214599273,0,1
"791","ADGeneList","Pathway.KEGG_Salmonella infection",0.0427198677037627,19,466,7547,214,0.0974358974358974,0.0592288326487346,1.64507543165261,0.0884328471574706
"792","open_targets","Pathway.KEGG_Salmonella infection",0.432183735540257,9,306,7707,214,0.0439024390243902,0.0385363954846244,1.13924611973392,0.820541012850381
"793","ADCL","Pathway.KEGG_Pertussis",1,0,40,7973,76,0,0.00501693214599273,0,1
"794","ADGeneList","Pathway.KEGG_Pertussis",0.000102215678633239,14,466,7547,76,0.225806451612903,0.05989134755532,3.77026834142164,0.000442934607410702
"795","open_targets","Pathway.KEGG_Pertussis",0.330278876240618,4,306,7707,76,0.0555555555555556,0.0391851563513689,1.41777041942605,0.70157277632811
"796","ADCL","Pathway.KEGG_Legionellosis",0.0326287750526818,2,40,7973,57,0.0363636363636364,0.00476608553869309,7.62966507177033,0.392753773782281
"797","ADGeneList","Pathway.KEGG_Legionellosis",8.36549994587349e-08,16,466,7547,57,0.390243902439024,0.0596263415926858,6.54482384823848,7.15470390107601e-07
"798","open_targets","Pathway.KEGG_Legionellosis",0.172299863059296,4,306,7707,57,0.0754716981132075,0.0391851563513689,1.92602773959765,0.466645462452261
"799","ADCL","Pathway.KEGG_Yersinia infection",0.45394857507446,1,40,7973,120,0.00840336134453781,0.00489150884234291,1.71794871794872,1
"800","ADGeneList","Pathway.KEGG_Yersinia infection",0.000537694161489957,17,466,7547,120,0.16504854368932,0.0594938386113688,2.77421238134365,0.00194167336093596
"801","open_targets","Pathway.KEGG_Yersinia infection",0.0397331692343338,9,306,7707,120,0.0810810810810811,0.0385363954846244,2.1040131040131,0.192735522405351
"802","ADCL","Pathway.KEGG_Leishmaniasis",8.29029396361314e-08,7,40,7973,77,0.1,0.004138969020444,24.1606060606061,4.2132439398045e-06
"803","ADGeneList","Pathway.KEGG_Leishmaniasis",5.09578673601729e-08,19,466,7547,77,0.327586206896552,0.0592288326487346,5.53085705469413,5.01857784607763e-07
"804","open_targets","Pathway.KEGG_Leishmaniasis",0.000644591977263898,10,306,7707,77,0.149253731343284,0.0384066433112755,3.88614360629286,0.00805739971579872
"805","ADCL","Pathway.KEGG_Chagas disease (American trypanosomiasis)",0.401722333650296,1,40,7973,102,0.0099009900990099,0.00489150884234291,2.02411779639502,1
"806","ADGeneList","Pathway.KEGG_Chagas disease (American trypanosomiasis)",2.45229900874802e-09,24,466,7547,102,0.307692307692308,0.0585663177421492,5.25374173337974,3.32082157434628e-08
"807","open_targets","Pathway.KEGG_Chagas disease (American trypanosomiasis)",0.194262708263124,6,306,7707,102,0.0625,0.0389256520046711,1.605625,0.501074445916789
"808","ADCL","Pathway.KEGG_African trypanosomiasis",1,0,40,7973,37,0,0.00501693214599273,0,1
"809","ADGeneList","Pathway.KEGG_African trypanosomiasis",6.338037181232e-07,12,466,7547,37,0.48,0.0601563535179542,7.97920704845815,4.47796105195739e-06
"810","open_targets","Pathway.KEGG_African trypanosomiasis",0.76400632074977,1,306,7707,37,0.0277777777777778,0.0395744128714156,0.701912568306011,1
"811","ADCL","Pathway.KEGG_Malaria",0.221969549813253,1,40,7973,50,0.0204081632653061,0.00489150884234291,4.17216117216117,1
"812","ADGeneList","Pathway.KEGG_Malaria",1.32862366465356e-11,19,466,7547,50,0.612903225806452,0.0592288326487346,10.348055134589,3.32155916163389e-10
"813","open_targets","Pathway.KEGG_Malaria",0.122598988475724,4,306,7707,50,0.0869565217391304,0.0391851563513689,2.21911891736251,0.373061966244335
"814","ADCL","Pathway.KEGG_Toxoplasmosis",1.69914163575615e-05,6,40,7973,112,0.0566037735849057,0.00426439232409382,13.2735849056604,0.000331317921039687
"815","ADGeneList","Pathway.KEGG_Toxoplasmosis",8.20118029103994e-08,23,466,7547,112,0.258426966292135,0.0586988207234663,4.40259213229513,7.15470390107601e-07
"816","open_targets","Pathway.KEGG_Toxoplasmosis",0.0641853838215093,8,306,7707,112,0.0769230769230769,0.0386661476579733,1.98941662364481,0.255218355897108
"817","ADCL","Pathway.KEGG_Amoebiasis",1,0,40,7973,102,0,0.00501693214599273,0,1
"818","ADGeneList","Pathway.KEGG_Amoebiasis",5.16302056865434e-06,19,466,7547,102,0.228915662650602,0.0592288326487346,3.86493625508746,3.10737349039382e-05
"819","open_targets","Pathway.KEGG_Amoebiasis",0.90626582162473,2,306,7707,102,0.02,0.0394446606980667,0.507039473684211,1
"820","ADCL","Pathway.KEGG_Staphylococcus aureus infection",6.98082709677449e-06,6,40,7973,96,0.0666666666666667,0.00426439232409382,15.6333333333333,0.000162054914746551
"821","ADGeneList","Pathway.KEGG_Staphylococcus aureus infection",0.0515735358002252,10,466,7547,96,0.116279069767442,0.0604213594805883,1.92446960424317,0.101584237182262
"822","open_targets","Pathway.KEGG_Staphylococcus aureus infection",0.716051403474591,3,306,7707,96,0.032258064516129,0.0393149085247178,0.820504631108272,1
"823","ADCL","Pathway.KEGG_Tuberculosis",2.55895841718789e-05,7,40,7973,180,0.0404624277456647,0.004138969020444,9.77596777018742,0.000437716571361086
"824","ADGeneList","Pathway.KEGG_Tuberculosis",3.68892936464625e-08,31,466,7547,180,0.208053691275168,0.0576387968729296,3.60961197253722,3.86742594680656e-07
"825","open_targets","Pathway.KEGG_Tuberculosis",0.0201878619903766,13,306,7707,180,0.0778443113772455,0.0380173867912288,2.04759763748953,0.119291911761316
"826","ADCL","Pathway.KEGG_Hepatitis C",0.543081637393601,1,40,7973,155,0.00649350649350649,0.00489150884234291,1.32750582750583,1
"827","ADGeneList","Pathway.KEGG_Hepatitis C",0.000234171914724075,21,466,7547,155,0.156716417910448,0.0589638266861004,2.65784001341607,0.000916938220305112
"828","open_targets","Pathway.KEGG_Hepatitis C",0.138343696828652,9,306,7707,155,0.0616438356164384,0.0385363954846244,1.59962640099626,0.408742740630107
"829","ADCL","Pathway.KEGG_Hepatitis B",0.559122270274329,1,40,7973,162,0.0062111801242236,0.00489150884234291,1.26978818283166,1
"830","ADGeneList","Pathway.KEGG_Hepatitis B",5.73940372014069e-05,23,466,7547,162,0.165467625899281,0.0586988207234663,2.81892589765659,0.00026647231557796
"831","open_targets","Pathway.KEGG_Hepatitis B",0.0456321705423792,11,306,7707,162,0.0728476821192053,0.0382768911379266,1.90317656302615,0.208879653891172
"832","ADCL","Pathway.KEGG_Measles",1,0,40,7973,138,0,0.00501693214599273,0,1
"833","ADGeneList","Pathway.KEGG_Measles",4.27405785162166e-05,21,466,7547,138,0.179487179487179,0.0589638266861004,3.04402189570729,0.000207323701757767
"834","open_targets","Pathway.KEGG_Measles",0.611428558148225,5,306,7707,138,0.037593984962406,0.03905540417802,0.962580870781605,0.998751779405725
"835","ADCL","Pathway.KEGG_Human cytomegalovirus infection",0.680841388783389,1,40,7973,225,0.00446428571428571,0.00489150884234291,0.912660256410256,1
"836","ADGeneList","Pathway.KEGG_Human cytomegalovirus infection",3.37159798354596e-11,41,466,7547,225,0.222826086956522,0.0563137670597588,3.95686700767263,7.30512896434957e-10
"837","open_targets","Pathway.KEGG_Human cytomegalovirus infection",0.357120291334048,10,306,7707,225,0.0465116279069767,0.0384066433112755,1.2110307982401,0.734582877744087
"838","ADCL","Pathway.KEGG_Influenza A",1.76629682533885e-05,7,40,7973,170,0.0429447852760736,0.004138969020444,10.3757203941253,0.000331317921039687
"839","ADGeneList","Pathway.KEGG_Influenza A",4.83269450433602e-06,26,466,7547,170,0.180555555555556,0.058301311779515,3.09693813131313,2.96344474322492e-05
"840","open_targets","Pathway.KEGG_Influenza A",0.201952543386944,9,306,7707,170,0.0559006211180124,0.0385363954846244,1.45059288537549,0.512770129693414
"841","ADCL","Pathway.KEGG_Human papillomavirus infection",0.814815043417046,1,40,7973,330,0.00303951367781155,0.00489150884234291,0.621385706492089,1
"842","ADGeneList","Pathway.KEGG_Human papillomavirus infection",8.10855821752343e-05,37,466,7547,330,0.126279863481229,0.0568437789850272,2.22152477783877,0.000371166397281002
"843","open_targets","Pathway.KEGG_Human papillomavirus infection",0.381375603879287,14,306,7707,330,0.0443037974683544,0.0378876346178798,1.16934714756372,0.760411480127413
"844","ADCL","Pathway.KEGG_Human T-cell leukemia virus 1 infection",0.000686379285017312,6,40,7973,219,0.028169014084507,0.00426439232409382,6.6056338028169,0.00929471948460944
"845","ADGeneList","Pathway.KEGG_Human T-cell leukemia virus 1 infection",9.0260042986116e-06,30,466,7547,219,0.158730158730159,0.0577712998542467,2.74756079801951,4.97195152042165e-05
"846","open_targets","Pathway.KEGG_Human T-cell leukemia virus 1 infection",0.132645864511185,12,306,7707,219,0.0579710144927536,0.0381471389645777,1.51966873706004,0.399165795982733
"847","ADCL","Pathway.KEGG_Kaposi sarcoma-associated herpesvirus infection",1,0,40,7973,186,0,0.00501693214599273,0,1
"848","ADGeneList","Pathway.KEGG_Kaposi sarcoma-associated herpesvirus infection",8.06781286397746e-08,31,466,7547,186,0.2,0.0576387968729296,3.46988505747126,7.15470390107601e-07
"849","open_targets","Pathway.KEGG_Kaposi sarcoma-associated herpesvirus infection",0.0256416070693581,13,306,7707,186,0.0751445086705202,0.0380173867912288,1.97658269052457,0.141246140636295
"850","ADCL","Pathway.KEGG_Herpes simplex virus 1 infection",0.00252897226659428,8,40,7973,491,0.0165631469979296,0.00401354571679418,4.1268115942029,0.0316121533324286
"851","ADGeneList","Pathway.KEGG_Herpes simplex virus 1 infection",0.573363409741745,28,466,7547,491,0.060475161987041,0.0580363058168809,1.0420229395347,0.748365896249266
"852","open_targets","Pathway.KEGG_Herpes simplex virus 1 infection",0.992363420635044,10,306,7707,491,0.0207900207900208,0.0384066433112755,0.541313142664494,1
"853","ADCL","Pathway.KEGG_Epstein-Barr virus infection",0.00043552658605254,6,40,7973,201,0.0307692307692308,0.00426439232409382,7.21538461538462,0.00615418002030763
"854","ADGeneList","Pathway.KEGG_Epstein-Barr virus infection",0.0245200087389638,19,466,7547,201,0.104395604395604,0.0592288326487346,1.7625808196278,0.055727292588554
"855","open_targets","Pathway.KEGG_Epstein-Barr virus infection",0.04392381186728,13,306,7707,201,0.0691489361702128,0.0380173867912288,1.81887662479123,0.206887519664725
"856","ADCL","Pathway.KEGG_Human immunodeficiency virus 1 infection",0.658765683999207,1,40,7973,212,0.004739336492891,0.00489150884234291,0.968890509174869,1
"857","ADGeneList","Pathway.KEGG_Human immunodeficiency virus 1 infection",0.0677248760584238,18,466,7547,212,0.0927835051546392,0.0593613356300517,1.56302927098675,0.129474027758751
"858","open_targets","Pathway.KEGG_Human immunodeficiency virus 1 infection",0.291462453721058,10,306,7707,212,0.0495049504950495,0.0384066433112755,1.28896842386941,0.657814565689887
"859","ADCL","Pathway.KEGG_Pathways in cancer",1,0,40,7973,531,0,0.00501693214599273,0,1
"860","ADGeneList","Pathway.KEGG_Pathways in cancer",1.40660918461936e-24,95,466,7547,531,0.217889908256881,0.0491586060686365,4.43238581567299,4.57147985001292e-22
"861","open_targets","Pathway.KEGG_Pathways in cancer",0.00100330766911967,35,306,7707,531,0.0705645161290323,0.0351628389775529,2.00679234614927,0.0105185481439966
"862","ADCL","Pathway.KEGG_Transcriptional misregulation in cancer",0.237540822649816,2,40,7973,186,0.0108695652173913,0.00476608553869309,2.28060640732265,1
"863","ADGeneList","Pathway.KEGG_Transcriptional misregulation in cancer",9.07886768117498e-07,29,466,7547,186,0.184713375796178,0.0579038028355638,3.1900042268507,6.02169795179973e-06
"864","open_targets","Pathway.KEGG_Transcriptional misregulation in cancer",0.0992746994181859,11,306,7707,186,0.0628571428571429,0.0382768911379266,1.64216949152542,0.332621415576396
"865","ADCL","Pathway.KEGG_Viral carcinogenesis",1,0,40,7973,201,0,0.00501693214599273,0,1
"866","ADGeneList","Pathway.KEGG_Viral carcinogenesis",0.00639729074747615,21,466,7547,201,0.116666666666667,0.0589638266861004,1.97861423220974,0.0173259957744146
"867","open_targets","Pathway.KEGG_Viral carcinogenesis",0.0831989542239578,12,306,7707,201,0.0634920634920635,0.0381471389645777,1.66439909297052,0.292016007208016
"868","ADCL","Pathway.KEGG_Chemical carcinogenesis",1,0,40,7973,82,0,0.00501693214599273,0,1
"869","ADGeneList","Pathway.KEGG_Chemical carcinogenesis",0.000820055176303978,13,466,7547,82,0.188405797101449,0.0600238505366371,3.13884889784688,0.00286578421826659
"870","open_targets","Pathway.KEGG_Chemical carcinogenesis",0.611543397236121,3,306,7707,82,0.0379746835443038,0.0393149085247178,0.965910515102143,0.998751779405725
"871","ADCL","Pathway.KEGG_Proteoglycans in cancer",1,0,40,7973,204,0,0.00501693214599273,0,1
"872","ADGeneList","Pathway.KEGG_Proteoglycans in cancer",6.12286848419386e-06,29,466,7547,204,0.165714285714286,0.0579038028355638,2.86188950637463,3.61805864975092e-05
"873","open_targets","Pathway.KEGG_Proteoglycans in cancer",0.377158708734262,9,306,7707,204,0.0461538461538462,0.0385363954846244,1.197668997669,0.756645557645896
"874","ADCL","Pathway.KEGG_MicroRNAs in cancer",1,0,40,7973,310,0,0.00501693214599273,0,1
"875","ADGeneList","Pathway.KEGG_MicroRNAs in cancer",0.0131151199708391,28,466,7547,310,0.099290780141844,0.0580363058168809,1.71083908157648,0.0318278772480645
"876","open_targets","Pathway.KEGG_MicroRNAs in cancer",0.296585811486753,14,306,7707,310,0.0472972972972973,0.0378876346178798,1.24835708996668,0.660208142008184
"877","ADCL","Pathway.KEGG_Colorectal cancer",1,0,40,7973,86,0,0.00501693214599273,0,1
"878","ADGeneList","Pathway.KEGG_Colorectal cancer",0.0107231025930732,11,466,7547,86,0.146666666666667,0.0602888564992712,2.4327326007326,0.0274410105728251
"879","open_targets","Pathway.KEGG_Colorectal cancer",0.417669109749815,4,306,7707,86,0.0487804878048781,0.0391851563513689,1.24487158778873,0.803862522861889
"880","ADCL","Pathway.KEGG_Renal cell carcinoma",1,0,40,7973,69,0,0.00501693214599273,0,1
"881","ADGeneList","Pathway.KEGG_Renal cell carcinoma",0.0458265207106914,8,466,7547,69,0.131147540983607,0.0606863654432225,2.16107094280192,0.0930851201935918
"882","open_targets","Pathway.KEGG_Renal cell carcinoma",0.0474099423332431,6,306,7707,69,0.0952380952380952,0.0389256520046711,2.44666666666667,0.211071661072658
"883","ADCL","Pathway.KEGG_Pancreatic cancer",1,0,40,7973,76,0,0.00501693214599273,0,1
"884","ADGeneList","Pathway.KEGG_Pancreatic cancer",0.0121164664601171,10,466,7547,76,0.151515151515152,0.0604213594805883,2.50764221158958,0.0302911661502928
"885","open_targets","Pathway.KEGG_Pancreatic cancer",0.948869045389472,1,306,7707,76,0.0133333333333333,0.0395744128714156,0.336918032786885,1
"886","ADCL","Pathway.KEGG_Endometrial cancer",1,0,40,7973,58,0,0.00501693214599273,0,1
"887","ADGeneList","Pathway.KEGG_Endometrial cancer",0.00586769812669054,9,466,7547,58,0.183673469387755,0.0605538624619054,3.03322466842317,0.0161610329760545
"888","open_targets","Pathway.KEGG_Endometrial cancer",0.179908090082749,4,306,7707,58,0.0740740740740741,0.0391851563513689,1.89036055923473,0.479263354728635
"889","ADCL","Pathway.KEGG_Glioma",1,0,40,7973,75,0,0.00501693214599273,0,1
"890","ADGeneList","Pathway.KEGG_Glioma",0.00118668033145041,12,466,7547,75,0.19047619047619,0.0601563535179542,3.16635200335641,0.00381852581902358
"891","open_targets","Pathway.KEGG_Glioma",0.321537271798507,4,306,7707,75,0.0563380281690141,0.0391851563513689,1.43773901688275,0.696664088896764
"892","ADCL","Pathway.KEGG_Prostate cancer",1,0,40,7973,97,0,0.00501693214599273,0,1
"893","ADGeneList","Pathway.KEGG_Prostate cancer",2.2562281216453e-11,26,466,7547,97,0.366197183098592,0.058301311779515,6.28111395646607,5.23767242524801e-10
"894","open_targets","Pathway.KEGG_Prostate cancer",0.0315849651443888,8,306,7707,97,0.0898876404494382,0.0386661476579733,2.32471156021416,0.162938312252799
"895","ADCL","Pathway.KEGG_Thyroid cancer",1,0,40,7973,37,0,0.00501693214599273,0,1
"896","ADGeneList","Pathway.KEGG_Thyroid cancer",0.00106444322377015,8,466,7547,37,0.275862068965517,0.0606863654432225,4.54570094865231,0.00353004130331939
"897","open_targets","Pathway.KEGG_Thyroid cancer",0.00252400400673954,6,306,7707,37,0.193548387096774,0.0389256520046711,4.97225806451613,0.022170305464604
"898","ADCL","Pathway.KEGG_Basal cell carcinoma",1,0,40,7973,63,0,0.00501693214599273,0,1
"899","ADGeneList","Pathway.KEGG_Basal cell carcinoma",0.50296212499782,4,466,7547,63,0.0677966101694915,0.0612163773684908,1.10749137867782,0.669929059935621
"900","open_targets","Pathway.KEGG_Basal cell carcinoma",0.69994250966597,2,306,7707,63,0.0327868852459016,0.0394446606980667,0.831212251941329,1
"901","ADCL","Pathway.KEGG_Melanoma",1,0,40,7973,72,0,0.00501693214599273,0,1
"902","ADGeneList","Pathway.KEGG_Melanoma",0.000221795569058494,13,466,7547,72,0.220338983050847,0.0600238505366371,3.67085718561754,0.00087906780419525
"903","open_targets","Pathway.KEGG_Melanoma",0.139906346858066,5,306,7707,72,0.0746268656716418,0.03905540417802,1.91079486289483,0.409635700260103
"904","ADCL","Pathway.KEGG_Bladder cancer",1,0,40,7973,41,0,0.00501693214599273,0,1
"905","ADGeneList","Pathway.KEGG_Bladder cancer",8.78754037995071e-05,10,466,7547,41,0.32258064516129,0.0604213594805883,5.33885116015846,0.000391226112806025
"906","open_targets","Pathway.KEGG_Bladder cancer",0.019097393466753,5,306,7707,41,0.138888888888889,0.03905540417802,3.5562015503876,0.117106658050844
"907","ADCL","Pathway.KEGG_Chronic myeloid leukemia",1,0,40,7973,76,0,0.00501693214599273,0,1
"908","ADGeneList","Pathway.KEGG_Chronic myeloid leukemia",0.000386126938313378,13,466,7547,76,0.206349206349206,0.0600238505366371,3.43778688811801,0.00145920063897498
"909","open_targets","Pathway.KEGG_Chronic myeloid leukemia",0.164188391840505,5,306,7707,76,0.0704225352112676,0.03905540417802,1.80314444808385,0.456078866223626
"910","ADCL","Pathway.KEGG_Acute myeloid leukemia",1,0,40,7973,67,0,0.00501693214599273,0,1
"911","ADGeneList","Pathway.KEGG_Acute myeloid leukemia",9.44780817192908e-07,16,466,7547,67,0.313725490196078,0.0596263415926858,5.26152505446623,6.1410753117539e-06
"912","open_targets","Pathway.KEGG_Acute myeloid leukemia",0.0420035454612877,6,306,7707,67,0.0983606557377049,0.0389256520046711,2.52688524590164,0.200752239337037
"913","ADCL","Pathway.KEGG_Small cell lung cancer",1,0,40,7973,92,0,0.00501693214599273,0,1
"914","ADGeneList","Pathway.KEGG_Small cell lung cancer",2.17916285733761e-07,20,466,7547,92,0.277777777777778,0.0590963296674175,4.70042351768809,1.72738519179201e-06
"915","open_targets","Pathway.KEGG_Small cell lung cancer",0.274644048654333,5,306,7707,92,0.0574712643678161,0.03905540417802,1.47153167602245,0.628586731075057
"916","ADCL","Pathway.KEGG_Non-small cell lung cancer",1,0,40,7973,66,0,0.00501693214599273,0,1
"917","ADGeneList","Pathway.KEGG_Non-small cell lung cancer",0.00448764887858162,10,466,7547,66,0.178571428571429,0.0604213594805883,2.95543546365915,0.0127937358380616
"918","open_targets","Pathway.KEGG_Non-small cell lung cancer",0.0394531636284407,6,306,7707,66,0.1,0.0389256520046711,2.569,0.192735522405351
"919","ADCL","Pathway.KEGG_Breast cancer",1,0,40,7973,147,0,0.00501693214599273,0,1
"920","ADGeneList","Pathway.KEGG_Breast cancer",0.000109530420978483,21,466,7547,147,0.166666666666667,0.0589638266861004,2.82659176029963,0.000468386668657988
"921","open_targets","Pathway.KEGG_Breast cancer",0.199578644178262,8,306,7707,147,0.0575539568345324,0.0386661476579733,1.48848438028101,0.510732750849884
"922","ADCL","Pathway.KEGG_Hepatocellular carcinoma",1,0,40,7973,168,0,0.00501693214599273,0,1
"923","ADGeneList","Pathway.KEGG_Hepatocellular carcinoma",3.58289835576435e-05,24,466,7547,168,0.166666666666667,0.0585663177421492,2.84577677224736,0.000179144917788218
"924","open_targets","Pathway.KEGG_Hepatocellular carcinoma",0.624864721576543,6,306,7707,168,0.037037037037037,0.0389256520046711,0.951481481481481,1
"925","ADCL","Pathway.KEGG_Gastric cancer",1,0,40,7973,149,0,0.00501693214599273,0,1
"926","ADGeneList","Pathway.KEGG_Gastric cancer",4.53252090409303e-05,22,466,7547,149,0.173228346456693,0.0588313237047834,2.94449173583032,0.000216627837327976
"927","open_targets","Pathway.KEGG_Gastric cancer",0.20954531297712,8,306,7707,149,0.0567375886524823,0.0386661476579733,1.46737112666,0.519864326088274
"928","ADCL","Pathway.KEGG_Central carbon metabolism in cancer",1,0,40,7973,69,0,0.00501693214599273,0,1
"929","ADGeneList","Pathway.KEGG_Central carbon metabolism in cancer",3.34574928253189e-05,14,466,7547,69,0.254545454545455,0.05989134755532,4.25012067578439,0.000169901330753572
"930","open_targets","Pathway.KEGG_Central carbon metabolism in cancer",0.0474099423332431,6,306,7707,69,0.0952380952380952,0.0389256520046711,2.44666666666667,0.211071661072658
"931","ADCL","Pathway.KEGG_Choline metabolism in cancer",1,0,40,7973,98,0,0.00501693214599273,0,1
"932","ADGeneList","Pathway.KEGG_Choline metabolism in cancer",0.115555658126489,9,466,7547,98,0.101123595505618,0.0605538624619054,1.66997762643523,0.203003183195183
"933","open_targets","Pathway.KEGG_Choline metabolism in cancer",0.171254073778554,6,306,7707,98,0.0652173913043478,0.0389256520046711,1.6754347826087,0.466645462452261
"934","ADCL","Pathway.KEGG_PD-L1 expression and PD-1 checkpoint pathway in cancer",1,0,40,7973,89,0,0.00501693214599273,0,1
"935","ADGeneList","Pathway.KEGG_PD-L1 expression and PD-1 checkpoint pathway in cancer",0.00516409944466374,12,466,7547,89,0.155844155844156,0.0601563535179542,2.59065163910979,0.0143554519159709
"936","open_targets","Pathway.KEGG_PD-L1 expression and PD-1 checkpoint pathway in cancer",0.443501521084502,4,306,7707,89,0.0470588235294118,0.0391851563513689,1.20093494351383,0.828379277887719
"937","ADCL","Pathway.KEGG_Asthma",7.03010054276596e-09,6,40,7973,31,0.24,0.00426439232409382,56.28,2.28478267639894e-06
"938","ADGeneList","Pathway.KEGG_Asthma",0.00166742602840526,7,466,7547,31,0.291666666666667,0.0608188684245396,4.79566085693537,0.00511239112482745
"939","open_targets","Pathway.KEGG_Asthma",0.000968878854931939,6,306,7707,31,0.24,0.0389256520046711,6.1656,0.010496187595096
"940","ADCL","Pathway.KEGG_Autoimmune thyroid disease",2.02285202989827e-07,6,40,7973,53,0.127659574468085,0.00426439232409382,29.936170212766,7.30474344129931e-06
"941","ADGeneList","Pathway.KEGG_Autoimmune thyroid disease",0.0108290749837431,8,466,7547,53,0.177777777777778,0.0606863654432225,2.92945172246482,0.0274956982009103
"942","open_targets","Pathway.KEGG_Autoimmune thyroid disease",0.329888552993332,3,306,7707,53,0.06,0.0393149085247178,1.52613861386139,0.70157277632811
"943","ADCL","Pathway.KEGG_Inflammatory bowel disease (IBD)",6.96594392996451e-07,6,40,7973,65,0.101694915254237,0.00426439232409382,23.8474576271186,2.05811979748951e-05
"944","ADGeneList","Pathway.KEGG_Inflammatory bowel disease (IBD)",2.37707136411996e-09,19,466,7547,65,0.41304347826087,0.0592288326487346,6.97368932983173,3.32082157434628e-08
"945","open_targets","Pathway.KEGG_Inflammatory bowel disease (IBD)",0.0115461673684354,7,306,7707,65,0.120689655172414,0.0387958998313222,3.11088686426018,0.0798405190370532
"946","ADCL","Pathway.KEGG_Systemic lupus erythematosus",4.50957497018085e-05,6,40,7973,133,0.047244094488189,0.00426439232409382,11.0787401574803,0.000732805932654389
"947","ADGeneList","Pathway.KEGG_Systemic lupus erythematosus",0.368916866311384,9,466,7547,133,0.0725806451612903,0.0605538624619054,1.19861297381238,0.532879918005332
"948","open_targets","Pathway.KEGG_Systemic lupus erythematosus",0.398205862479736,6,306,7707,133,0.047244094488189,0.0389256520046711,1.21370078740157,0.77961991148141
"949","ADCL","Pathway.KEGG_Rheumatoid arthritis",5.80313412322391e-06,6,40,7973,93,0.0689655172413793,0.00426439232409382,16.1724137931034,0.000145078353080598
"950","ADGeneList","Pathway.KEGG_Rheumatoid arthritis",3.19252589298124e-10,24,466,7547,93,0.347826086956522,0.0585663177421492,5.93901239425536,4.94081388199477e-09
