target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
OSBPL6,ENSG00000079156,0.4111589596748352,0.4038589596748352,0.0,0.0,0.0,0.0,0.0292,0.0,oxysterol binding protein like 6
BCAS3,ENSG00000141376,0.4076440632343292,0.4076440632343292,0.0,0.0,0.0,0.0,0.0,0.0,BCAS3 microtubule associated cell migration factor
AGTR1,ENSG00000144891,0.4037888888888889,0.0,0.0,0.1,0.375,0.0,0.0341,0.0,angiotensin II receptor type 1
CST3,ENSG00000101439,0.4000466227952571,0.0643077865242958,0.0,0.0,0.375,0.016906570467042647,0.0673786101090251,0.0,cystatin C
GJA1,ENSG00000152661,0.3969252649959599,0.0,0.0,0.0,0.375,0.022970398002187867,0.07749199420508945,0.0,gap junction protein alpha 1
SNCA,ENSG00000145335,0.39500596519560516,0.0,0.0,0.0,0.375,0.009989566381036954,0.07558405350195982,0.0,synuclein alpha
AQP4,ENSG00000171885,0.3920409193184656,0.0,0.0,0.0,0.375,0.0,0.0681636772738623,0.0,aquaporin 4
P2RX7,ENSG00000089041,0.38834302627420236,0.0,0.0,0.0,0.375,0.0,0.05337210509680934,0.0,purinergic receptor P2X 7
LAMP2,ENSG00000005893,0.3882867190823591,0.0,0.0,0.0,0.375,0.022668471741232203,0.043072,0.0,lysosomal associated membrane protein 2
ENPP2,ENSG00000136960,0.38731022262298687,0.0,0.0,0.0,0.375,0.010856640228197167,0.044415717057193244,0.0,ectonucleotide pyrophosphatase/phosphodiesterase 2
CREBBP,ENSG00000005339,0.38725198633753394,0.0,0.0,0.0,0.375,0.029242877037805398,0.03601111111111112,0.0,CREB binding protein
CHRNA2,ENSG00000120903,0.38549344387185286,0.38189344387185287,0.0,0.0,0.0,0.0,0.014400000000000003,0.0,cholinergic receptor nicotinic alpha 2 subunit
RFX4,ENSG00000111783,0.3844844348261661,0.0,0.0,0.0,0.375,0.037937739304664465,0.0,0.0,regulatory factor X4
MT1M,ENSG00000205364,0.38400839084047156,0.0,0.0,0.0,0.375,0.03603356336188628,0.0,0.0,metallothionein 1M
TUBB4A,ENSG00000104833,0.38335804621549624,0.0,0.0,0.0,0.375,0.03343218486198506,0.0,0.0,tubulin beta 4A class IVa
DTL,ENSG00000143476,0.3829,0.0,0.0,0.0,0.375,0.0,0.0316,0.0,denticleless E3 ubiquitin protein ligase homolog
HSPA1A,ENSG00000204389,0.3824656814486004,0.0,0.0,0.0,0.375,0.02257383690551271,0.016399999999999998,0.0,heat shock protein family A (Hsp70) member 1A
GLS,ENSG00000115419,0.38241648167945896,0.0,0.0,0.0,0.375,0.022377037828947042,0.016399999999999998,0.0,glutaminase
STON2,ENSG00000140022,0.38152319691856157,0.0,0.0,0.0,0.375,0.02609278767424629,0.0,0.0,stonin 2
ZIC2,ENSG00000043355,0.3814600198269988,0.0,0.0,0.0,0.375,0.025840079307995152,0.0,0.0,Zic family member 2
CCDC83,ENSG00000150676,0.38139096908575054,0.38139096908575054,0.0,0.0,0.0,0.0,0.0,0.0,coiled-coil domain containing 83
STIP1,ENSG00000168439,0.38011313888888887,0.0,0.0,0.0,0.375,0.0,0.020452555555555557,0.0,stress induced phosphoprotein 1
DOP1A,ENSG00000083097,0.37957624679450286,0.0,0.0,0.0,0.375,0.01830498717801151,0.0,0.0,DOP1 leucine zipper like protein A
KIFAP3,ENSG00000075945,0.3793723607728692,0.0,0.0,0.0,0.375,0.0174894430914768,0.0,0.0,kinesin associated protein 3
BSN,ENSG00000164061,0.3789095324001191,0.0,0.0,0.0,0.375,0.015638129600476402,0.0,0.0,bassoon presynaptic cytomatrix protein
GSTA4,ENSG00000170899,0.3788311297346894,0.0,0.0,0.0,0.375,0.015324518938757633,0.0,0.0,glutathione S-transferase alpha 4
BUB1,ENSG00000169679,0.3787,0.0,0.0,0.0,0.375,0.0,0.014800000000000002,0.0,BUB1 mitotic checkpoint serine/threonine kinase
EGR2,ENSG00000122877,0.3787,0.0,0.0,0.0,0.375,0.0,0.014800000000000002,0.0,early growth response 2
ABCC2,ENSG00000023839,0.3787,0.0,0.0,0.0,0.375,0.0,0.014800000000000002,0.0,ATP binding cassette subfamily C member 2
PDGFB,ENSG00000100311,0.3786,0.0,0.0,0.0,0.375,0.0,0.014400000000000003,0.0,platelet derived growth factor subunit B
SLC22A2,ENSG00000112499,0.3785,0.0,0.0,0.0,0.375,0.0,0.014000000000000002,0.0,solute carrier family 22 member 2
SNAP91,ENSG00000065609,0.3784899366448538,0.0,0.0,0.0,0.375,0.013959746579415226,0.0,0.0,synaptosome associated protein 91
ACTG1,ENSG00000184009,0.3782073788761446,0.0,0.0,0.0,0.375,0.012829515504578427,0.0,0.0,actin gamma 1
ACBD5,ENSG00000107897,0.378182006399435,0.0,0.0,0.0,0.375,0.012728025597740012,0.0,0.0,acyl-CoA binding domain containing 5
RPS27,ENSG00000177954,0.37694452318828553,0.0077780927531421185,0.0,0.0,0.375,0.0,0.0,0.0,ribosomal protein S27
CLNK,ENSG00000109684,0.37616708874702454,0.37616708874702454,0.0,0.0,0.0,0.0,0.0,0.0,cytokine dependent hematopoietic cell linker
MT1JP,ENSG00000255986,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,"metallothionein 1J, pseudogene"
RPS18,ENSG00000231500,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,ribosomal protein S18
MT1P3,ENSG00000229230,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,metallothionein 1 pseudogene 3
LINC02869,ENSG00000228208,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,long intergenic non-protein coding RNA 2869
FANK1,ENSG00000203780,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,fibronectin type III and ankyrin repeat domains 1
PCBP2,ENSG00000197111,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,poly(rC) binding protein 2
DGCR6,ENSG00000183628,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,DiGeorge syndrome critical region gene 6
ACTL9,ENSG00000181786,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,actin like 9
UBE2C,ENSG00000175063,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,ubiquitin conjugating enzyme E2 C
RNASE11,ENSG00000173464,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,ribonuclease A family member 11 (inactive)
TEKT1,ENSG00000167858,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,tektin 1
MID1IP1,ENSG00000165175,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,MID1 interacting protein 1
HYDIN,ENSG00000157423,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,HYDIN axonemal central pair apparatus protein
ELP2,ENSG00000134759,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,elongator acetyltransferase complex subunit 2
MED6,ENSG00000133997,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,mediator complex subunit 6
ABCC11,ENSG00000121270,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,ATP binding cassette subfamily C member 11
AMPD1,ENSG00000116748,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,adenosine monophosphate deaminase 1
MDGA1,ENSG00000112139,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,MAM domain containing glycosylphosphatidylinositol anchor 1
SRSF3,ENSG00000112081,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,serine and arginine rich splicing factor 3
TIMELESS,ENSG00000111602,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,timeless circadian regulator
LMAN1,ENSG00000074695,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,"lectin, mannose binding 1"
PPP2R5A,ENSG00000066027,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,protein phosphatase 2 regulatory subunit B'alpha
CDK17,ENSG00000059758,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,cyclin dependent kinase 17
FECH,ENSG00000066926,0.37447357177734375,0.37447357177734375,0.0,0.0,0.0,0.0,0.0,0.0,ferrochelatase
HBEGF,ENSG00000113070,0.3717276453971863,0.3717276453971863,0.0,0.0,0.0,0.0,0.0,0.0,heparin binding EGF like growth factor
ARHGAP12,ENSG00000165322,0.37099340558052063,0.37099340558052063,0.0,0.0,0.0,0.0,0.0,0.0,Rho GTPase activating protein 12
AL159141.1,ENSG00000100599,0.3663671669213308,0.3527935558102197,0.0,0.0,0.0,0.0,0.05429444444444445,0.0,Ras and Rab interactor 3
LIPC,ENSG00000166035,0.35019117468560323,0.3392856191300477,0.0,0.0,0.0,0.0,0.04362222222222223,0.0,"lipase C, hepatic type"
MT-ND1,ENSG00000198888,0.3500000175,0.3500000175,0.0,0.0,0.0,0.0,0.0,0.0,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1
MADD,ENSG00000110514,0.3499305569782853,0.3381305569782853,0.0,0.0,0.0,0.0,0.047200000000000006,0.0,MAP kinase activating death domain
NDUFAF6,ENSG00000156170,0.34551500343623176,0.34463486075401306,0.0,0.0,0.0,0.0035205707288748973,0.0,0.0,NADH:ubiquinone oxidoreductase complex assembly factor 6
GMNC,ENSG00000205835,0.33871200680732727,0.33871200680732727,0.0,0.0,0.0,0.0,0.0,0.0,geminin coiled-coil domain containing
APOC4-APOC2,ENSG00000224916,0.3382797406448757,0.3382797406448757,0.0,0.0,0.0,0.0,0.0,0.0,APOC4-APOC2 readthrough (NMD candidate)
ZC3H12A,ENSG00000163874,0.3319830596446991,0.3319830596446991,0.0,0.0,0.0,0.0,0.0,0.0,zinc finger CCCH-type containing 12A
CLASRP,ENSG00000104859,0.3313041526330329,0.3313041526330329,0.0,0.0,0.0,0.0,0.0,0.0,CLK4 associating serine/arginine rich protein
DLG2,ENSG00000150672,0.32789264801773244,0.32789264801773244,0.0,0.0,0.0,0.0,0.0,0.0,discs large MAGUK scaffold protein 2
CYB561,ENSG00000008283,0.3244612825413545,0.3244612825413545,0.0,0.0,0.0,0.0,0.0,0.0,cytochrome b561
B4GALT3,ENSG00000158850,0.3235991969704628,0.3235991969704628,0.0,0.0,0.0,0.0,0.0,0.0,"beta-1,4-galactosyltransferase 3"
FCER1G,ENSG00000158869,0.3166153570178896,0.034661428071558475,0.0,0.0,0.30795,0.0,0.0,0.0,Fc fragment of IgE receptor Ig
EED,ENSG00000074266,0.3134288066567625,0.31152880665676247,0.0,0.0,0.0,0.0,0.0076,0.0,embryonic ectoderm development
PRIM2,ENSG00000146143,0.31337761878967285,0.31337761878967285,0.0,0.0,0.0,0.0,0.0,0.0,DNA primase subunit 2
HSPA4,ENSG00000170606,0.31167114053755823,0.0,0.0,0.0,0.0,0.015682229068852346,0.0,0.30775058327034516,heat shock protein family A (Hsp70) member 4
MS4A6E,ENSG00000166926,0.311287601483657,0.3025408237058792,0.0,0.0,0.0,0.0,0.034987111111111115,0.0,membrane spanning 4-domains A6E
PRKRA,ENSG00000180228,0.30726078152656555,0.30726078152656555,0.0,0.0,0.0,0.0,0.0,0.0,protein activator of interferon induced protein kinase EIF2AK2
GRIA1,ENSG00000155511,0.30516248916333516,0.0,0.0,0.25,0.0,0.015503954520618455,0.07113142805216821,0.18516,glutamate ionotropic receptor AMPA type subunit 1
HIKESHI,ENSG00000149196,0.30467826995858477,0.30467826995858477,0.0,0.0,0.0,0.0,0.0,0.0,heat shock protein nuclear import factor hikeshi
PJVK,ENSG00000204311,0.30275988578796387,0.30275988578796387,0.0,0.0,0.0,0.0,0.0,0.0,pejvakin
HRH3,ENSG00000101180,0.3020797059738793,0.0,0.0,0.28524999999999995,0.0,0.0,0.06731882389551738,0.0,histamine receptor H3
MAPK14,ENSG00000112062,0.29732034614395075,0.0,0.0,0.2847222222222222,0.0,0.008042115295556755,0.04681822222222223,0.0,mitogen-activated protein kinase 14
SV2A,ENSG00000159164,0.28264953111615015,0.0,0.0,0.2722222222222222,0.0,0.0,0.04170923557571177,0.0,synaptic vesicle glycoprotein 2A
YDJC,ENSG00000161179,0.2824859023094177,0.2824859023094177,0.0,0.0,0.0,0.0,0.0,0.0,YdjC chitooligosaccharide deacetylase homolog
UBE2L3,ENSG00000185651,0.27901677995176355,0.2710620164871216,0.0,0.0,0.0,0.0067928711817776795,0.028800000000000006,0.0,ubiquitin conjugating enzyme E2 L3
GSK3B,ENSG00000082701,0.2788608555962296,0.0,0.0,0.2611111111111111,0.0,0.0055525613735052355,0.0685311728855826,0.0,glycogen synthase kinase 3 beta
PGR,ENSG00000082175,0.2769555555555555,0.0,0.0,0.2722222222222222,0.0,0.0,0.018933333333333337,0.0,progesterone receptor
TRIM35,ENSG00000104228,0.27625112635619775,0.27625112635619775,0.0,0.0,0.0,0.0,0.0,0.0,tripartite motif containing 35
CHRNA6,ENSG00000147434,0.2758222222222222,0.0,0.0,0.2722222222222222,0.0,0.0,0.014400000000000003,0.0,cholinergic receptor nicotinic alpha 6 subunit
SERPINA1,ENSG00000197249,0.27567190793706864,0.0,0.0,0.0,0.2612,0.0,0.0578876317482745,0.0,serpin family A member 1
ABL1,ENSG00000097007,0.2738611111111111,0.0,0.0,0.2673611111111111,0.0,0.0,0.026000000000000002,0.0,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
RXRA,ENSG00000186350,0.27263750000000003,0.0,0.0,0.2611111111111111,0.0,0.0,0.04610555555555556,0.0,retinoid X receptor alpha
CHRNA5,ENSG00000169684,0.2722222222222222,0.0,0.0,0.2722222222222222,0.0,0.0,0.0,0.0,cholinergic receptor nicotinic alpha 5 subunit
CACNA1B,ENSG00000148408,0.2722222222222222,0.0,0.0,0.2722222222222222,0.0,0.0,0.0,0.0,calcium voltage-gated channel subunit alpha1 B
TNF,ENSG00000232810,0.2673645225587979,0.0,0.0,0.2423611111111111,0.0,0.0,0.10001364579074719,0.0,tumor necrosis factor
TENT5A,ENSG00000112773,0.2647751271724701,0.2647751271724701,0.0,0.0,0.0,0.0,0.0,0.0,terminal nucleotidyltransferase 5A
SPON1,ENSG00000262655,0.26388525693632486,0.25842270255088806,0.0,0.0,0.0,0.02185021754174715,0.0,0.0,spondin 1
GRIA2,ENSG00000120251,0.26377668534052356,0.0,0.0,0.25,0.0,0.0,0.055106741362094286,0.0,glutamate ionotropic receptor AMPA type subunit 2
GABRA2,ENSG00000151834,0.26254560354143974,0.057020618580281734,0.0,0.24636111111111111,0.0,0.01736404006732367,0.0,0.0,gamma-aminobutyric acid type A receptor subunit alpha2
LY86,ENSG00000112799,0.2618219674736261,0.04088786989450455,0.0,0.0,0.25,0.0,0.014400000000000003,0.0,lymphocyte antigen 86
GABRG1,ENSG00000163285,0.2617389404895941,0.04613914713263512,0.0,0.24636111111111111,0.0,0.026487383357917456,0.014400000000000003,0.0,gamma-aminobutyric acid type A receptor subunit gamma1
RXRB,ENSG00000204231,0.2611111111111111,0.0,0.0,0.2611111111111111,0.0,0.0,0.0,0.0,retinoid X receptor beta
RXRG,ENSG00000143171,0.2611111111111111,0.0,0.0,0.2611111111111111,0.0,0.0,0.0,0.0,retinoid X receptor gamma
ANKMY2,ENSG00000106524,0.2601581021027125,0.25434690713882446,0.0,0.0,0.0,0.02324477985555214,0.0,0.0,ankyrin repeat and MYND domain containing 2
S100A11,ENSG00000163191,0.25895,0.0,0.0,0.0,0.25895,0.0,0.0,0.0,S100 calcium binding protein A11
GNRHR,ENSG00000109163,0.2568138888888889,0.0,0.0,0.25,0.0,0.0,0.027255555555555557,0.0,gonadotropin releasing hormone receptor
GABRA1,ENSG00000022355,0.25569431219387356,0.0,0.0,0.24636111111111111,0.0,0.02009880974486186,0.028399999999999998,0.0,gamma-aminobutyric acid type A receptor subunit alpha1
GRIA3,ENSG00000125675,0.2545324638650864,0.0,0.0,0.25,0.0,0.007492174785777715,0.014800000000000002,0.0,glutamate ionotropic receptor AMPA type subunit 3
GRIK3,ENSG00000163873,0.25396594405174255,0.25396594405174255,0.0,0.0,0.0,0.0,0.0,0.0,glutamate ionotropic receptor kainate type subunit 3
CYSLTR1,ENSG00000173198,0.2536,0.0,0.0,0.25,0.0,0.0,0.014400000000000003,0.0,cysteinyl leukotriene receptor 1
CYP27C1,ENSG00000186684,0.25354046455999346,0.25354046455999346,0.0,0.0,0.0,0.0,0.0,0.0,cytochrome P450 family 27 subfamily C member 1
GABRG2,ENSG00000113327,0.2531704812546761,0.0,0.0,0.24636111111111111,0.0,0.027237480574259912,0.0,0.0,gamma-aminobutyric acid type A receptor subunit gamma2
MAPT,ENSG00000186868,0.25315248833705656,6.999999999999999e-08,0.0,0.0,0.0,0.0,0.08680992223711516,0.23145,microtubule associated protein tau
HLA-DQA1,ENSG00000196735,0.25293987058103085,0.25293987058103085,0.0,0.0,0.0,0.0,0.0,0.0,"major histocompatibility complex, class II, DQ alpha 1"
GRIA4,ENSG00000152578,0.2528378497822137,0.0,0.0,0.25,0.0,0.00868473246218808,0.006,0.0,glutamate ionotropic receptor AMPA type subunit 4
MAOB,ENSG00000069535,0.2513255713432607,0.0,0.0,0.23500000000000001,0.0,0.0,0.06530228537304288,0.0,monoamine oxidase B
CTSC,ENSG00000109861,0.2513,0.0,0.0,0.0,0.2513,0.0,0.0,0.0,cathepsin C
SCIMP,ENSG00000161929,0.24962854550944436,0.24962854550944436,0.0,0.0,0.0,0.0,0.0,0.0,SLP adaptor and CSK interacting membrane protein
SH3RF2,ENSG00000156463,0.24957016110420227,0.24957016110420227,0.0,0.0,0.0,0.0,0.0,0.0,SH3 domain containing ring finger 2
KAT8,ENSG00000103510,0.24946124666200745,0.24458346888422966,0.0,0.0,0.0,0.0,0.019511111111111114,0.0,lysine acetyltransferase 8
MRPL58,ENSG00000167862,0.24883334338665009,0.24883334338665009,0.0,0.0,0.0,0.0,0.0,0.0,mitochondrial ribosomal protein L58
GABRA5,ENSG00000186297,0.24876299844660557,0.0,0.0,0.24636111111111111,0.0,0.009607549341977844,0.0,0.0,gamma-aminobutyric acid type A receptor subunit alpha5
GABRA3,ENSG00000011677,0.24806786478955317,0.0,0.0,0.24636111111111111,0.0,0.006827014713768198,0.0,0.0,gamma-aminobutyric acid type A receptor subunit alpha3
HGF,ENSG00000019991,0.24764571459595475,0.22852036356925964,0.0,0.0,0.0,0.011317036224382874,0.07147161022927691,0.0,hepatocyte growth factor
GABRG3,ENSG00000182256,0.24636111111111111,0.0,0.0,0.24636111111111111,0.0,0.0,0.0,0.0,gamma-aminobutyric acid type A receptor subunit gamma3
TAS2R41,ENSG00000221855,0.24549639632165654,0.24549639632165654,0.0,0.0,0.0,0.0,0.0,0.0,taste 2 receptor member 41
RYR3,ENSG00000198838,0.24445639952022494,0.0,0.0,0.0,0.0,0.017832595682024447,0.0441,0.23145,ryanodine receptor 3
SRC,ENSG00000197122,0.244,0.0,0.0,0.2361111111111111,0.0,0.0,0.03155555555555556,0.0,"SRC proto-oncogene, non-receptor tyrosine kinase"
INSR,ENSG00000171105,0.24226572708684554,0.0,0.0,0.225,0.0,0.0,0.06906290834738217,0.0,insulin receptor
SLC35C1,ENSG00000181830,0.24010324478149414,0.24010324478149414,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 35 member C1
CNR1,ENSG00000118432,0.23993945154104973,0.0,0.0,0.225,0.0,0.012995501476392488,0.05398202773024678,0.0,cannabinoid receptor 1
TBX2,ENSG00000121068,0.23451882300376892,0.22641882300376892,0.0,0.0,0.0,0.0,0.032400000000000005,0.0,T-box transcription factor 2
USP35,ENSG00000118369,0.2341681569814682,0.2341681569814682,0.0,0.0,0.0,0.0,0.0,0.0,ubiquitin specific peptidase 35
RARA,ENSG00000131759,0.23373611111111112,0.0,0.0,0.225,0.0,0.0,0.034944444444444445,0.0,retinoic acid receptor alpha
PLA2G7,ENSG00000146070,0.23220000000000002,0.0,0.0,0.225,0.0,0.0,0.028800000000000006,0.0,phospholipase A2 group VII
GABRB3,ENSG00000166206,0.22927870780034326,0.0,0.0,0.225,0.0,0.017114831201373068,0.0,0.0,gamma-aminobutyric acid type A receptor subunit beta3
RARB,ENSG00000077092,0.22920000000000001,0.0,0.0,0.225,0.0,0.0,0.016800000000000002,0.0,retinoic acid receptor beta
RARG,ENSG00000172819,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,retinoic acid receptor gamma
SNAP25,ENSG00000132639,0.2249711611044166,0.0,0.0,0.0,0.0,0.010056735497204271,0.2224569772301155,0.0,synaptosome associated protein 25
TAS2R60,ENSG00000185899,0.22120372967709273,0.22120372967709273,0.0,0.0,0.0,0.0,0.0,0.0,taste 2 receptor member 60
BCKDK,ENSG00000103507,0.21909170352596993,0.21538471058011055,0.0,0.0,0.0,0.014827971783437494,0.0,0.0,branched chain keto acid dehydrogenase kinase
MAF,ENSG00000178573,0.21871160558064778,0.21036577224731445,0.0,0.0,0.0,0.0,0.033383333333333334,0.0,MAF bZIP transcription factor
KIF5B,ENSG00000170759,0.2178801716955471,0.2129644900560379,0.0,0.0,0.0,0.01966272655803682,0.0,0.0,kinesin family member 5B
HDAC6,ENSG00000094631,0.21647290633334756,0.0,0.0,0.1,0.0,0.0,0.056816157000128265,0.18516,histone deacetylase 6
GSK3A,ENSG00000105723,0.2146733333622216,0.0,0.0,0.2,0.0,0.0,0.05869333344888642,0.0,glycogen synthase kinase 3 alpha
HTR3A,ENSG00000166736,0.2135551111111111,0.0,0.0,0.2,0.0,0.0,0.054220444444444446,0.0,5-hydroxytryptamine receptor 3A
RRAS2,ENSG00000133818,0.21216408908367157,0.21216408908367157,0.0,0.0,0.0,0.0,0.0,0.0,RAS related 2
NRGN,ENSG00000154146,0.2119208516363858,0.002386470158987019,0.0,0.0,0.0,0.0,0.10598275314154906,0.18516,neurogranin
GLP1R,ENSG00000112164,0.21161998768857526,0.0,0.0,0.2,0.0,0.0,0.04647995075430097,0.0,glucagon like peptide 1 receptor
MINDY2,ENSG00000128923,0.2109612664207816,0.2109612664207816,0.0,0.0,0.0,0.0,0.0,0.0,MINDY lysine 48 deubiquitinase 2
KCTD2,ENSG00000180901,0.20929036598205566,0.20199036598205566,0.0,0.0,0.0,0.0,0.0292,0.0,potassium channel tetramerization domain containing 2
RELB,ENSG00000104856,0.20738432895637177,0.20738432895637177,0.0,0.0,0.0,0.0,0.0,0.0,"RELB proto-oncogene, NF-kB subunit"
CSF2RA,ENSG00000198223,0.20500000000000002,0.0,0.0,0.2,0.0,0.0,0.019999999999999997,0.0,colony stimulating factor 2 receptor subunit alpha
IMPA1,ENSG00000133731,0.20500000000000002,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,inositol monophosphatase 1
CRBN,ENSG00000113851,0.20500000000000002,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,cereblon
RBX1,ENSG00000100387,0.2042216108286387,0.0,0.0,0.2,0.0,0.016886443314554855,0.0,0.0,ring-box 1
IFNAR1,ENSG00000142166,0.2041,0.0,0.0,0.2,0.0,0.0,0.016399999999999998,0.0,interferon alpha and beta receptor subunit 1
PROSER2,ENSG00000148426,0.20396404206634514,0.20396404206634514,0.0,0.0,0.0,0.0,0.0,0.0,proline and serine rich 2
NPTX2,ENSG00000106236,0.20343172650843017,0.0,0.0,0.0,0.0,0.026455712045259476,0.06132881179138321,0.18516,neuronal pentraxin 2
PRSS53,ENSG00000151006,0.2031849566847086,0.2031849566847086,0.0,0.0,0.0,0.0,0.0,0.0,serine protease 53
CYFIP2,ENSG00000055163,0.2031364807365886,0.0,0.0,0.0,0.0,0.01254592294635435,0.2,0.0,cytoplasmic FMR1 interacting protein 2
IFNAR2,ENSG00000159110,0.20229737076755025,0.0,0.0,0.2,0.0,0.009189483070200906,0.0,0.0,interferon alpha and beta receptor subunit 2
NCAM1,ENSG00000149294,0.20087551667226333,0.0,0.0,0.0,0.0,0.0132504694734355,0.05697296914530431,0.18516,neural cell adhesion molecule 1
MS4A4E,ENSG00000214787,0.20044664786911778,0.18734942564689555,0.0,0.0,0.0,0.0,0.05238888888888889,0.0,membrane spanning 4-domains A4E
HTR3D,ENSG00000186090,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 3D
HTR3E,ENSG00000186038,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 3E
HTR3C,ENSG00000178084,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 3C
PAH,ENSG00000171759,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,phenylalanine hydroxylase
DDB1,ENSG00000167986,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,damage specific DNA binding protein 1
HTR3B,ENSG00000149305,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 3B
CUL4A,ENSG00000139842,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,cullin 4A
APMAP,ENSG00000101474,0.19947924963059116,0.0,0.0,0.0,0.0,0.015698246675320465,0.050300000000000004,0.18516,adipocyte plasma membrane associated protein
MAPK8IP1,ENSG00000121653,0.19825467579406114,0.18140345811843872,0.0,0.0,0.0,0.0,0.06740487070248972,0.0,mitogen-activated protein kinase 8 interacting protein 1
MS4A2,ENSG00000149534,0.19684471163632325,0.18984471163632324,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,membrane spanning 4-domains A2
PTPRJ,ENSG00000149177,0.19646407024741652,0.191942036151886,0.0,0.0,0.0,0.01808813638212219,0.0,0.0,protein tyrosine phosphatase receptor type J
SLC39A13,ENSG00000165915,0.1962940627709031,0.1962940627709031,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 39 member 13
MAPK1,ENSG00000100030,0.19627731906660065,0.010142587607926794,0.0,0.0,0.0,0.0,0.039915222222222234,0.18516,mitogen-activated protein kinase 1
GPR6,ENSG00000146360,0.19568042412354358,0.0,0.0,0.0,0.0,0.008658817111892389,0.038233333333333334,0.18516,G protein-coupled receptor 6
TH,ENSG00000180176,0.19397986507794585,0.0,0.0,0.0,0.0,0.0072794603117834105,0.0,0.19216,tyrosine hydroxylase
